mo_item_id,mo_id,item_id,requested_quantity,issued_quantity,uom,unit_cost,line_amount,source_location,destination_location,required_date,movement_date,remarks
1368,1368,1,145.000,145.000,No,1800.00,261000.00,Assembly Surplus,Central Warehouse,2024-12-07,2024-12-04,Generated move order item for Stator Core 1.5 kW.
1369,1369,1,400.000,400.000,No,1800.00,720000.00,Central Warehouse,Production Line,2024-12-09,2024-12-05,Generated move order item for Stator Core 1.5 kW.
1370,1370,1,86.000,86.000,No,1800.00,154800.00,Production Line,Quality Inspection,2024-12-11,2024-12-06,Generated move order item for Stator Core 1.5 kW.
1371,1371,100,17.000,17.000,No,18500.00,314500.00,Assembly,FG Store,2024-12-08,2024-12-07,Generated move order item for BLDC Motor 1.5 kW.
1372,1372,100,36.000,36.000,No,18500.00,666000.00,FG Store,Dispatch Dock,2024-12-10,2024-12-08,Generated move order item for BLDC Motor 1.5 kW.
1373,1373,23,93.000,93.000,No,120.00,11160.00,Maintenance Store,Maintenance Bay,2024-12-12,2024-12-09,Generated move order item for Bearing 6202-2RS.
1374,1374,1,449.000,449.000,No,1800.00,808200.00,Assembly Surplus,Central Warehouse,2024-12-14,2024-12-10,Generated move order item for Stator Core 1.5 kW.
1375,1375,1,471.000,471.000,No,1800.00,847800.00,Central Warehouse,Production Line,2024-12-16,2024-12-11,Generated move order item for Stator Core 1.5 kW.
1376,1376,1,495.000,495.000,No,1800.00,891000.00,Production Line,Quality Inspection,2024-12-13,2024-12-12,Generated move order item for Stator Core 1.5 kW.
1377,1377,100,49.000,49.000,No,18500.00,906500.00,Assembly,FG Store,2024-12-15,2024-12-13,Generated move order item for BLDC Motor 1.5 kW.
1378,1378,100,25.000,25.000,No,18500.00,462500.00,FG Store,Dispatch Dock,2024-12-17,2024-12-14,Generated move order item for BLDC Motor 1.5 kW.
1379,1379,23,17.000,17.000,No,120.00,2040.00,Maintenance Store,Maintenance Bay,2024-12-19,2024-12-15,Generated move order item for Bearing 6202-2RS.
1380,1380,1,420.000,420.000,No,1800.00,756000.00,Assembly Surplus,Central Warehouse,2024-12-21,2024-12-16,Generated move order item for Stator Core 1.5 kW.
1381,1381,1,134.000,134.000,No,1800.00,241200.00,Central Warehouse,Production Line,2024-12-18,2024-12-17,Generated move order item for Stator Core 1.5 kW.
1382,1382,1,284.000,284.000,No,1800.00,511200.00,Production Line,Quality Inspection,2024-12-20,2024-12-18,Generated move order item for Stator Core 1.5 kW.
1383,1383,100,47.000,47.000,No,18500.00,869500.00,Assembly,FG Store,2024-12-22,2024-12-19,Generated move order item for BLDC Motor 1.5 kW.
1384,1384,100,6.000,6.000,No,18500.00,111000.00,FG Store,Dispatch Dock,2024-12-24,2024-12-20,Generated move order item for BLDC Motor 1.5 kW.
1385,1385,23,92.000,92.000,No,120.00,11040.00,Maintenance Store,Maintenance Bay,2024-12-26,2024-12-21,Generated move order item for Bearing 6202-2RS.
1386,1386,1,186.000,186.000,No,1800.00,334800.00,Assembly Surplus,Central Warehouse,2024-12-23,2024-12-22,Generated move order item for Stator Core 1.5 kW.
1387,1387,1,146.000,146.000,No,1800.00,262800.00,Central Warehouse,Production Line,2024-12-25,2024-12-23,Generated move order item for Stator Core 1.5 kW.
1388,1388,1,217.000,217.000,No,1800.00,390600.00,Production Line,Quality Inspection,2024-12-27,2024-12-24,Generated move order item for Stator Core 1.5 kW.
1389,1389,100,30.000,30.000,No,18500.00,555000.00,Assembly,FG Store,2024-12-29,2024-12-25,Generated move order item for BLDC Motor 1.5 kW.
1390,1390,100,30.000,30.000,No,18500.00,555000.00,FG Store,Dispatch Dock,2024-12-31,2024-12-26,Generated move order item for BLDC Motor 1.5 kW.
1391,1391,23,19.000,19.000,No,120.00,2280.00,Maintenance Store,Maintenance Bay,2024-12-28,2024-12-27,Generated move order item for Bearing 6202-2RS.
1392,1392,1,135.000,135.000,No,1800.00,243000.00,Assembly Surplus,Central Warehouse,2024-12-30,2024-12-28,Generated move order item for Stator Core 1.5 kW.
1393,1393,1,265.000,265.000,No,1800.00,477000.00,Central Warehouse,Production Line,2025-01-01,2024-12-29,Generated move order item for Stator Core 1.5 kW.
1394,1394,1,152.000,152.000,No,1800.00,273600.00,Production Line,Quality Inspection,2025-01-03,2024-12-30,Generated move order item for Stator Core 1.5 kW.
1395,1395,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2025-01-05,2024-12-31,Generated move order item for BLDC Motor 1.5 kW.
1396,1396,100,55.000,55.000,No,18500.00,1017500.00,FG Store,Dispatch Dock,2025-01-02,2025-01-01,Generated move order item for BLDC Motor 1.5 kW.
1397,1397,23,6.000,6.000,No,120.00,720.00,Maintenance Store,Maintenance Bay,2025-01-04,2025-01-02,Generated move order item for Bearing 6202-2RS.
1398,1398,1,66.000,66.000,No,1800.00,118800.00,Assembly Surplus,Central Warehouse,2025-01-06,2025-01-03,Generated move order item for Stator Core 1.5 kW.
1399,1399,1,339.000,339.000,No,1800.00,610200.00,Central Warehouse,Production Line,2025-01-08,2025-01-04,Generated move order item for Stator Core 1.5 kW.
1400,1400,1,62.000,62.000,No,1800.00,111600.00,Production Line,Quality Inspection,2025-01-10,2025-01-05,Generated move order item for Stator Core 1.5 kW.
1401,1401,100,40.000,40.000,No,18500.00,740000.00,Assembly,FG Store,2025-01-07,2025-01-06,Generated move order item for BLDC Motor 1.5 kW.
1402,1402,100,32.000,32.000,No,18500.00,592000.00,FG Store,Dispatch Dock,2025-01-09,2025-01-07,Generated move order item for BLDC Motor 1.5 kW.
1403,1403,23,48.000,48.000,No,120.00,5760.00,Maintenance Store,Maintenance Bay,2025-01-11,2025-01-08,Generated move order item for Bearing 6202-2RS.
1404,1404,1,323.000,323.000,No,1800.00,581400.00,Assembly Surplus,Central Warehouse,2025-01-13,2025-01-09,Generated move order item for Stator Core 1.5 kW.
1405,1405,1,453.000,453.000,No,1800.00,815400.00,Central Warehouse,Production Line,2025-01-15,2025-01-10,Generated move order item for Stator Core 1.5 kW.
1406,1406,1,107.000,107.000,No,1800.00,192600.00,Production Line,Quality Inspection,2025-01-12,2025-01-11,Generated move order item for Stator Core 1.5 kW.
1407,1407,100,12.000,12.000,No,18500.00,222000.00,Assembly,FG Store,2025-01-14,2025-01-12,Generated move order item for BLDC Motor 1.5 kW.
1408,1408,100,44.000,44.000,No,18500.00,814000.00,FG Store,Dispatch Dock,2025-01-16,2025-01-13,Generated move order item for BLDC Motor 1.5 kW.
1409,1409,23,9.000,9.000,No,120.00,1080.00,Maintenance Store,Maintenance Bay,2025-01-18,2025-01-14,Generated move order item for Bearing 6202-2RS.
1410,1410,1,243.000,243.000,No,1800.00,437400.00,Assembly Surplus,Central Warehouse,2025-01-20,2025-01-15,Generated move order item for Stator Core 1.5 kW.
1411,1411,1,273.000,273.000,No,1800.00,491400.00,Central Warehouse,Production Line,2025-01-17,2025-01-16,Generated move order item for Stator Core 1.5 kW.
1412,1412,1,226.000,226.000,No,1800.00,406800.00,Production Line,Quality Inspection,2025-01-19,2025-01-17,Generated move order item for Stator Core 1.5 kW.
1413,1413,100,34.000,34.000,No,18500.00,629000.00,Assembly,FG Store,2025-01-21,2025-01-18,Generated move order item for BLDC Motor 1.5 kW.
1414,1414,100,11.000,11.000,No,18500.00,203500.00,FG Store,Dispatch Dock,2025-01-23,2025-01-19,Generated move order item for BLDC Motor 1.5 kW.
1415,1415,23,30.000,30.000,No,120.00,3600.00,Maintenance Store,Maintenance Bay,2025-01-25,2025-01-20,Generated move order item for Bearing 6202-2RS.
1416,1416,1,52.000,52.000,No,1800.00,93600.00,Assembly Surplus,Central Warehouse,2025-01-22,2025-01-21,Generated move order item for Stator Core 1.5 kW.
1417,1417,1,483.000,483.000,No,1800.00,869400.00,Central Warehouse,Production Line,2025-01-24,2025-01-22,Generated move order item for Stator Core 1.5 kW.
1418,1418,1,425.000,425.000,No,1800.00,765000.00,Production Line,Quality Inspection,2025-01-26,2025-01-23,Generated move order item for Stator Core 1.5 kW.
1419,1419,100,19.000,19.000,No,18500.00,351500.00,Assembly,FG Store,2025-01-28,2025-01-24,Generated move order item for BLDC Motor 1.5 kW.
1420,1420,100,7.000,7.000,No,18500.00,129500.00,FG Store,Dispatch Dock,2025-01-30,2025-01-25,Generated move order item for BLDC Motor 1.5 kW.
1421,1421,23,30.000,30.000,No,120.00,3600.00,Maintenance Store,Maintenance Bay,2025-01-27,2025-01-26,Generated move order item for Bearing 6202-2RS.
1422,1422,1,481.000,481.000,No,1800.00,865800.00,Assembly Surplus,Central Warehouse,2025-01-29,2025-01-27,Generated move order item for Stator Core 1.5 kW.
1423,1423,1,415.000,415.000,No,1800.00,747000.00,Central Warehouse,Production Line,2025-01-31,2025-01-28,Generated move order item for Stator Core 1.5 kW.
1424,1424,1,347.000,347.000,No,1800.00,624600.00,Production Line,Quality Inspection,2025-02-02,2025-01-29,Generated move order item for Stator Core 1.5 kW.
1425,1425,100,56.000,56.000,No,18500.00,1036000.00,Assembly,FG Store,2025-02-04,2025-01-30,Generated move order item for BLDC Motor 1.5 kW.
1426,1426,100,14.000,14.000,No,18500.00,259000.00,FG Store,Dispatch Dock,2025-02-01,2025-01-31,Generated move order item for BLDC Motor 1.5 kW.
1427,1427,23,56.000,56.000,No,120.00,6720.00,Maintenance Store,Maintenance Bay,2025-02-03,2025-02-01,Generated move order item for Bearing 6202-2RS.
1428,1428,1,408.000,408.000,No,1800.00,734400.00,Assembly Surplus,Central Warehouse,2025-02-05,2025-02-02,Generated move order item for Stator Core 1.5 kW.
1429,1429,1,58.000,58.000,No,1800.00,104400.00,Central Warehouse,Production Line,2025-02-07,2025-02-03,Generated move order item for Stator Core 1.5 kW.
1430,1430,1,246.000,246.000,No,1800.00,442800.00,Production Line,Quality Inspection,2025-02-09,2025-02-04,Generated move order item for Stator Core 1.5 kW.
1431,1431,100,24.000,24.000,No,18500.00,444000.00,Assembly,FG Store,2025-02-06,2025-02-05,Generated move order item for BLDC Motor 1.5 kW.
1432,1432,100,14.000,14.000,No,18500.00,259000.00,FG Store,Dispatch Dock,2025-02-08,2025-02-06,Generated move order item for BLDC Motor 1.5 kW.
1433,1433,23,26.000,26.000,No,120.00,3120.00,Maintenance Store,Maintenance Bay,2025-02-10,2025-02-07,Generated move order item for Bearing 6202-2RS.
1434,1434,1,486.000,486.000,No,1800.00,874800.00,Assembly Surplus,Central Warehouse,2025-02-12,2025-02-08,Generated move order item for Stator Core 1.5 kW.
1435,1435,1,280.000,280.000,No,1800.00,504000.00,Central Warehouse,Production Line,2025-02-14,2025-02-09,Generated move order item for Stator Core 1.5 kW.
1436,1436,1,86.000,86.000,No,1800.00,154800.00,Production Line,Quality Inspection,2025-02-11,2025-02-10,Generated move order item for Stator Core 1.5 kW.
1437,1437,100,43.000,43.000,No,18500.00,795500.00,Assembly,FG Store,2025-02-13,2025-02-11,Generated move order item for BLDC Motor 1.5 kW.
1438,1438,100,38.000,38.000,No,18500.00,703000.00,FG Store,Dispatch Dock,2025-02-15,2025-02-12,Generated move order item for BLDC Motor 1.5 kW.
1439,1439,23,42.000,42.000,No,120.00,5040.00,Maintenance Store,Maintenance Bay,2025-02-17,2025-02-13,Generated move order item for Bearing 6202-2RS.
1440,1440,1,229.000,229.000,No,1800.00,412200.00,Assembly Surplus,Central Warehouse,2025-02-19,2025-02-14,Generated move order item for Stator Core 1.5 kW.
1441,1441,1,292.000,292.000,No,1800.00,525600.00,Central Warehouse,Production Line,2025-02-16,2025-02-15,Generated move order item for Stator Core 1.5 kW.
1442,1442,1,468.000,468.000,No,1800.00,842400.00,Production Line,Quality Inspection,2025-02-18,2025-02-16,Generated move order item for Stator Core 1.5 kW.
1443,1443,100,47.000,47.000,No,18500.00,869500.00,Assembly,FG Store,2025-02-20,2025-02-17,Generated move order item for BLDC Motor 1.5 kW.
1444,1444,100,27.000,27.000,No,18500.00,499500.00,FG Store,Dispatch Dock,2025-02-22,2025-02-18,Generated move order item for BLDC Motor 1.5 kW.
1445,1445,23,28.000,28.000,No,120.00,3360.00,Maintenance Store,Maintenance Bay,2025-02-24,2025-02-19,Generated move order item for Bearing 6202-2RS.
1446,1446,1,99.000,99.000,No,1800.00,178200.00,Assembly Surplus,Central Warehouse,2025-02-21,2025-02-20,Generated move order item for Stator Core 1.5 kW.
1447,1447,1,138.000,138.000,No,1800.00,248400.00,Central Warehouse,Production Line,2025-02-23,2025-02-21,Generated move order item for Stator Core 1.5 kW.
1448,1448,1,111.000,111.000,No,1800.00,199800.00,Production Line,Quality Inspection,2025-02-25,2025-02-22,Generated move order item for Stator Core 1.5 kW.
1449,1449,100,50.000,50.000,No,18500.00,925000.00,Assembly,FG Store,2025-02-27,2025-02-23,Generated move order item for BLDC Motor 1.5 kW.
1450,1450,100,37.000,37.000,No,18500.00,684500.00,FG Store,Dispatch Dock,2025-03-01,2025-02-24,Generated move order item for BLDC Motor 1.5 kW.
1451,1451,23,8.000,8.000,No,120.00,960.00,Maintenance Store,Maintenance Bay,2025-02-26,2025-02-25,Generated move order item for Bearing 6202-2RS.
1452,1452,1,467.000,467.000,No,1800.00,840600.00,Assembly Surplus,Central Warehouse,2025-02-28,2025-02-26,Generated move order item for Stator Core 1.5 kW.
1453,1453,1,117.000,117.000,No,1800.00,210600.00,Central Warehouse,Production Line,2025-03-02,2025-02-27,Generated move order item for Stator Core 1.5 kW.
1454,1454,1,341.000,341.000,No,1800.00,613800.00,Production Line,Quality Inspection,2025-03-04,2025-02-28,Generated move order item for Stator Core 1.5 kW.
1455,1455,100,5.000,5.000,No,18500.00,92500.00,Assembly,FG Store,2025-03-06,2025-03-01,Generated move order item for BLDC Motor 1.5 kW.
1456,1456,100,37.000,37.000,No,18500.00,684500.00,FG Store,Dispatch Dock,2025-03-03,2025-03-02,Generated move order item for BLDC Motor 1.5 kW.
1457,1457,23,58.000,58.000,No,120.00,6960.00,Maintenance Store,Maintenance Bay,2025-03-05,2025-03-03,Generated move order item for Bearing 6202-2RS.
1458,1458,1,459.000,459.000,No,1800.00,826200.00,Assembly Surplus,Central Warehouse,2025-03-07,2025-03-04,Generated move order item for Stator Core 1.5 kW.
1459,1459,1,320.000,320.000,No,1800.00,576000.00,Central Warehouse,Production Line,2025-03-09,2025-03-05,Generated move order item for Stator Core 1.5 kW.
1460,1460,1,270.000,270.000,No,1800.00,486000.00,Production Line,Quality Inspection,2025-03-11,2025-03-06,Generated move order item for Stator Core 1.5 kW.
1461,1461,100,34.000,34.000,No,18500.00,629000.00,Assembly,FG Store,2025-03-08,2025-03-07,Generated move order item for BLDC Motor 1.5 kW.
1462,1462,100,40.000,40.000,No,18500.00,740000.00,FG Store,Dispatch Dock,2025-03-10,2025-03-08,Generated move order item for BLDC Motor 1.5 kW.
1463,1463,23,44.000,44.000,No,120.00,5280.00,Maintenance Store,Maintenance Bay,2025-03-12,2025-03-09,Generated move order item for Bearing 6202-2RS.
1464,1464,1,371.000,371.000,No,1800.00,667800.00,Assembly Surplus,Central Warehouse,2025-03-14,2025-03-10,Generated move order item for Stator Core 1.5 kW.
1465,1465,1,288.000,288.000,No,1800.00,518400.00,Central Warehouse,Production Line,2025-03-16,2025-03-11,Generated move order item for Stator Core 1.5 kW.
1466,1466,1,487.000,487.000,No,1800.00,876600.00,Production Line,Quality Inspection,2025-03-13,2025-03-12,Generated move order item for Stator Core 1.5 kW.
1467,1467,100,15.000,15.000,No,18500.00,277500.00,Assembly,FG Store,2025-03-15,2025-03-13,Generated move order item for BLDC Motor 1.5 kW.
1468,1468,100,45.000,45.000,No,18500.00,832500.00,FG Store,Dispatch Dock,2025-03-17,2025-03-14,Generated move order item for BLDC Motor 1.5 kW.
1469,1469,23,84.000,84.000,No,120.00,10080.00,Maintenance Store,Maintenance Bay,2025-03-19,2025-03-15,Generated move order item for Bearing 6202-2RS.
1470,1470,1,373.000,373.000,No,1800.00,671400.00,Assembly Surplus,Central Warehouse,2025-03-21,2025-03-16,Generated move order item for Stator Core 1.5 kW.
1471,1471,1,492.000,492.000,No,1800.00,885600.00,Central Warehouse,Production Line,2025-03-18,2025-03-17,Generated move order item for Stator Core 1.5 kW.
1472,1472,1,245.000,245.000,No,1800.00,441000.00,Production Line,Quality Inspection,2025-03-20,2025-03-18,Generated move order item for Stator Core 1.5 kW.
1473,1473,100,35.000,35.000,No,18500.00,647500.00,Assembly,FG Store,2025-03-22,2025-03-19,Generated move order item for BLDC Motor 1.5 kW.
1474,1474,100,13.000,13.000,No,18500.00,240500.00,FG Store,Dispatch Dock,2025-03-24,2025-03-20,Generated move order item for BLDC Motor 1.5 kW.
1475,1475,23,40.000,40.000,No,120.00,4800.00,Maintenance Store,Maintenance Bay,2025-03-26,2025-03-21,Generated move order item for Bearing 6202-2RS.
1476,1476,1,122.000,122.000,No,1800.00,219600.00,Assembly Surplus,Central Warehouse,2025-03-23,2025-03-22,Generated move order item for Stator Core 1.5 kW.
1477,1477,1,407.000,407.000,No,1800.00,732600.00,Central Warehouse,Production Line,2025-03-25,2025-03-23,Generated move order item for Stator Core 1.5 kW.
1478,1478,1,402.000,402.000,No,1800.00,723600.00,Production Line,Quality Inspection,2025-03-27,2025-03-24,Generated move order item for Stator Core 1.5 kW.
1479,1479,100,15.000,15.000,No,18500.00,277500.00,Assembly,FG Store,2025-03-29,2025-03-25,Generated move order item for BLDC Motor 1.5 kW.
1480,1480,100,49.000,49.000,No,18500.00,906500.00,FG Store,Dispatch Dock,2025-03-31,2025-03-26,Generated move order item for BLDC Motor 1.5 kW.
1481,1481,23,35.000,35.000,No,120.00,4200.00,Maintenance Store,Maintenance Bay,2025-03-28,2025-03-27,Generated move order item for Bearing 6202-2RS.
1482,1482,1,379.000,379.000,No,1800.00,682200.00,Assembly Surplus,Central Warehouse,2025-03-30,2025-03-28,Generated move order item for Stator Core 1.5 kW.
1483,1483,1,473.000,473.000,No,1800.00,851400.00,Central Warehouse,Production Line,2025-04-01,2025-03-29,Generated move order item for Stator Core 1.5 kW.
1484,1484,1,424.000,424.000,No,1800.00,763200.00,Production Line,Quality Inspection,2025-04-03,2025-03-30,Generated move order item for Stator Core 1.5 kW.
1485,1485,100,15.000,15.000,No,18500.00,277500.00,Assembly,FG Store,2025-04-05,2025-03-31,Generated move order item for BLDC Motor 1.5 kW.
1486,1486,100,15.000,15.000,No,18500.00,277500.00,FG Store,Dispatch Dock,2025-04-02,2025-04-01,Generated move order item for BLDC Motor 1.5 kW.
1487,1487,23,15.000,15.000,No,120.00,1800.00,Maintenance Store,Maintenance Bay,2025-04-04,2025-04-02,Generated move order item for Bearing 6202-2RS.
1488,1488,1,429.000,429.000,No,1800.00,772200.00,Assembly Surplus,Central Warehouse,2025-04-06,2025-04-03,Generated move order item for Stator Core 1.5 kW.
