mo_id,mo_number,mo_date,requested_by,requested_by_department,from_department_id,to_department_id,move_order_type,priority,source_location,destination_location,reason,required_date,approved_by,approved_date,issued_by,issued_date,received_by,received_date,status,remarks
1005,MO-2026-1005,2026-03-06,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-03-11,13.0,2026-03-06,1.0,2026-03-06,3.0,2026-03-07,Received,Generated internal movement.
1006,MO-2026-1006,2026-03-07,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-03-08,,,,,,,Pending Approval,Generated internal movement.
1007,MO-2026-1007,2026-03-08,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-03-10,3.0,2026-03-08,4.0,2026-03-08,5.0,2026-03-09,Received,Generated internal movement.
1008,MO-2026-1008,2026-03-09,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-03-12,4.0,2026-03-09,5.0,2026-03-09,6.0,2026-03-10,Received,Generated internal movement.
1009,MO-2026-1009,2026-03-10,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-03-14,5.0,2026-03-10,6.0,2026-03-10,7.0,2026-03-11,Received,Generated internal movement.
1010,MO-2026-1010,2026-03-11,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-03-16,6.0,2026-03-11,7.0,2026-03-11,8.0,2026-03-12,Received,Generated internal movement.
1011,MO-2026-1011,2026-03-12,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-03-13,,,,,,,Pending Approval,Generated internal movement.
1012,MO-2026-1012,2026-03-13,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-03-15,8.0,2026-03-13,9.0,2026-03-13,10.0,2026-03-14,Received,Generated internal movement.
1013,MO-2026-1013,2026-03-14,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-03-17,9.0,2026-03-14,10.0,2026-03-14,11.0,2026-03-15,Received,Generated internal movement.
1014,MO-2026-1014,2026-03-15,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-03-19,10.0,2026-03-15,11.0,2026-03-15,12.0,2026-03-16,Received,Generated internal movement.
1015,MO-2026-1015,2026-03-16,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-03-21,11.0,2026-03-16,12.0,2026-03-16,13.0,2026-03-17,Received,Generated internal movement.
1016,MO-2026-1016,2026-03-17,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-03-18,,,,,,,Pending Approval,Generated internal movement.
1017,MO-2026-1017,2026-03-18,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-03-20,13.0,2026-03-18,1.0,2026-03-18,3.0,2026-03-19,Received,Generated internal movement.
1018,MO-2026-1018,2026-03-19,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-03-22,1.0,2026-03-19,3.0,2026-03-19,4.0,2026-03-20,Received,Generated internal movement.
1019,MO-2026-1019,2026-03-20,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-03-24,3.0,2026-03-20,4.0,2026-03-20,5.0,2026-03-21,Received,Generated internal movement.
1020,MO-2026-1020,2026-03-21,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-03-26,4.0,2026-03-21,5.0,2026-03-21,6.0,2026-03-22,Received,Generated internal movement.
1021,MO-2026-1021,2026-03-22,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-03-23,,,,,,,Pending Approval,Generated internal movement.
1022,MO-2026-1022,2026-03-23,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-03-25,6.0,2026-03-23,7.0,2026-03-23,8.0,2026-03-24,Received,Generated internal movement.
1023,MO-2026-1023,2026-03-24,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-03-27,7.0,2026-03-24,8.0,2026-03-24,9.0,2026-03-25,Received,Generated internal movement.
1024,MO-2026-1024,2026-03-25,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-03-29,8.0,2026-03-25,9.0,2026-03-25,10.0,2026-03-26,Received,Generated internal movement.
1025,MO-2026-1025,2026-03-26,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-03-31,9.0,2026-03-26,10.0,2026-03-26,11.0,2026-03-27,Received,Generated internal movement.
1026,MO-2026-1026,2026-03-27,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-03-28,,,,,,,Pending Approval,Generated internal movement.
1027,MO-2026-1027,2026-03-28,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-03-30,11.0,2026-03-28,12.0,2026-03-28,13.0,2026-03-29,Received,Generated internal movement.
1028,MO-2026-1028,2026-03-29,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-04-01,12.0,2026-03-29,13.0,2026-03-29,1.0,2026-03-30,Received,Generated internal movement.
1029,MO-2026-1029,2026-03-30,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-04-03,13.0,2026-03-30,1.0,2026-03-30,3.0,2026-03-31,Received,Generated internal movement.
1030,MO-2026-1030,2026-03-31,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-04-05,1.0,2026-03-31,3.0,2026-03-31,4.0,2026-04-01,Received,Generated internal movement.
1031,MO-2026-1031,2026-04-01,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-04-02,,,,,,,Pending Approval,Generated internal movement.
1032,MO-2026-1032,2026-04-02,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-04-04,4.0,2026-04-02,5.0,2026-04-02,6.0,2026-04-03,Received,Generated internal movement.
1033,MO-2026-1033,2026-04-03,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-04-06,5.0,2026-04-03,6.0,2026-04-03,7.0,2026-04-04,Received,Generated internal movement.
1034,MO-2026-1034,2026-04-04,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-04-08,6.0,2026-04-04,7.0,2026-04-04,8.0,2026-04-05,Received,Generated internal movement.
1035,MO-2026-1035,2026-04-05,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-04-10,7.0,2026-04-05,8.0,2026-04-05,9.0,2026-04-06,Received,Generated internal movement.
1036,MO-2026-1036,2026-04-06,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-04-07,,,,,,,Pending Approval,Generated internal movement.
1037,MO-2026-1037,2026-04-07,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-04-09,9.0,2026-04-07,10.0,2026-04-07,11.0,2026-04-08,Received,Generated internal movement.
1038,MO-2026-1038,2026-04-08,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-04-11,10.0,2026-04-08,11.0,2026-04-08,12.0,2026-04-09,Received,Generated internal movement.
1039,MO-2026-1039,2026-04-09,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-04-13,11.0,2026-04-09,12.0,2026-04-09,13.0,2026-04-10,Received,Generated internal movement.
1040,MO-2026-1040,2026-04-10,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-04-15,12.0,2026-04-10,13.0,2026-04-10,1.0,2026-04-11,Received,Generated internal movement.
1041,MO-2026-1041,2026-04-11,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-04-12,,,,,,,Pending Approval,Generated internal movement.
1042,MO-2026-1042,2026-04-12,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-04-14,1.0,2026-04-12,3.0,2026-04-12,4.0,2026-04-13,Received,Generated internal movement.
1043,MO-2026-1043,2026-04-13,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-04-16,3.0,2026-04-13,4.0,2026-04-13,5.0,2026-04-14,Received,Generated internal movement.
1044,MO-2026-1044,2026-04-14,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-04-18,4.0,2026-04-14,5.0,2026-04-14,6.0,2026-04-15,Received,Generated internal movement.
1045,MO-2026-1045,2026-04-15,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-04-20,5.0,2026-04-15,6.0,2026-04-15,7.0,2026-04-16,Received,Generated internal movement.
1046,MO-2026-1046,2026-04-16,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-04-17,,,,,,,Pending Approval,Generated internal movement.
1047,MO-2026-1047,2026-04-17,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-04-19,7.0,2026-04-17,8.0,2026-04-17,9.0,2026-04-18,Received,Generated internal movement.
1048,MO-2026-1048,2026-04-18,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-04-21,8.0,2026-04-18,9.0,2026-04-18,10.0,2026-04-19,Received,Generated internal movement.
1049,MO-2026-1049,2026-04-19,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-04-23,9.0,2026-04-19,10.0,2026-04-19,11.0,2026-04-20,Received,Generated internal movement.
1050,MO-2026-1050,2026-04-20,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-04-25,10.0,2026-04-20,11.0,2026-04-20,12.0,2026-04-21,Received,Generated internal movement.
1051,MO-2026-1051,2026-04-21,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-04-22,,,,,,,Pending Approval,Generated internal movement.
1052,MO-2026-1052,2026-04-22,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-04-24,12.0,2026-04-22,13.0,2026-04-22,1.0,2026-04-23,Received,Generated internal movement.
1053,MO-2026-1053,2026-04-23,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-04-26,13.0,2026-04-23,1.0,2026-04-23,3.0,2026-04-24,Received,Generated internal movement.
1054,MO-2026-1054,2026-04-24,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-04-28,1.0,2026-04-24,3.0,2026-04-24,4.0,2026-04-25,Received,Generated internal movement.
1055,MO-2026-1055,2026-04-25,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-04-30,3.0,2026-04-25,4.0,2026-04-25,5.0,2026-04-26,Received,Generated internal movement.
1056,MO-2026-1056,2026-04-26,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-04-27,,,,,,,Pending Approval,Generated internal movement.
1057,MO-2026-1057,2026-04-27,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-04-29,5.0,2026-04-27,6.0,2026-04-27,7.0,2026-04-28,Received,Generated internal movement.
1058,MO-2026-1058,2026-04-28,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-05-01,6.0,2026-04-28,7.0,2026-04-28,8.0,2026-04-29,Received,Generated internal movement.
1059,MO-2026-1059,2026-04-29,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-05-03,7.0,2026-04-29,8.0,2026-04-29,9.0,2026-04-30,Received,Generated internal movement.
1060,MO-2026-1060,2026-04-30,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-05-05,8.0,2026-04-30,9.0,2026-04-30,10.0,2026-05-01,Received,Generated internal movement.
1061,MO-2026-1061,2026-05-01,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-05-02,,,,,,,Pending Approval,Generated internal movement.
1062,MO-2026-1062,2026-05-02,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-05-04,10.0,2026-05-02,11.0,2026-05-02,12.0,2026-05-03,Received,Generated internal movement.
1063,MO-2026-1063,2026-05-03,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-05-06,11.0,2026-05-03,12.0,2026-05-03,13.0,2026-05-04,Received,Generated internal movement.
1064,MO-2026-1064,2026-05-04,9,4,5,5,Production to Quality,Urgent,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-05-08,12.0,2026-05-04,13.0,2026-05-04,1.0,2026-05-05,Received,Generated internal movement.
1065,MO-2026-1065,2026-05-05,10,5,5,6,Production to Finished Goods,Low,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-05-10,13.0,2026-05-05,1.0,2026-05-05,3.0,2026-05-06,Received,Generated internal movement.
1066,MO-2026-1066,2026-05-06,11,5,6,6,Finished Goods to Dispatch,Medium,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-05-07,,,,,,,Pending Approval,Generated internal movement.
1067,MO-2026-1067,2026-05-07,12,6,3,5,Stores to Maintenance,High,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-05-09,3.0,2026-05-07,4.0,2026-05-07,5.0,2026-05-08,Received,Generated internal movement.
1068,MO-2026-1068,2026-05-08,13,6,5,3,Return to Stores,Urgent,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-05-11,4.0,2026-05-08,5.0,2026-05-08,6.0,2026-05-09,Received,Generated internal movement.
1069,MO-2026-1069,2026-05-09,1,1,3,5,Stores to Production,Low,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-05-13,5.0,2026-05-09,6.0,2026-05-09,7.0,2026-05-10,Received,Generated internal movement.
1070,MO-2026-1070,2026-05-10,3,2,5,5,Production to Quality,Medium,Production Line,Quality Inspection,Production to Quality for motor manufacturing operations.,2026-05-15,6.0,2026-05-10,7.0,2026-05-10,8.0,2026-05-11,Received,Generated internal movement.
1071,MO-2026-1071,2026-05-11,4,2,5,6,Production to Finished Goods,High,Assembly,FG Store,Production to Finished Goods for motor manufacturing operations.,2026-05-12,,,,,,,Pending Approval,Generated internal movement.
1072,MO-2026-1072,2026-05-12,5,1,6,6,Finished Goods to Dispatch,Urgent,FG Store,Dispatch Dock,Finished Goods to Dispatch for motor manufacturing operations.,2026-05-14,8.0,2026-05-12,9.0,2026-05-12,10.0,2026-05-13,Received,Generated internal movement.
1073,MO-2026-1073,2026-05-13,6,3,3,5,Stores to Maintenance,Low,Maintenance Store,Maintenance Bay,Stores to Maintenance for motor manufacturing operations.,2026-05-16,9.0,2026-05-13,10.0,2026-05-13,11.0,2026-05-14,Received,Generated internal movement.
1074,MO-2026-1074,2026-05-14,7,3,5,3,Return to Stores,Medium,Assembly Surplus,Central Warehouse,Return to Stores for motor manufacturing operations.,2026-05-18,10.0,2026-05-14,11.0,2026-05-14,12.0,2026-05-15,Received,Generated internal movement.
1075,MO-2026-1075,2026-05-15,8,4,3,5,Stores to Production,High,Central Warehouse,Production Line,Stores to Production for motor manufacturing operations.,2026-05-20,11.0,2026-05-15,12.0,2026-05-15,13.0,2026-05-16,Received,Generated internal movement.
